Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
FTO,X11,PoW,31801461.1867843,100000000.0,-0.2389770331640605,-0.8983328763748141,0.01256218384905027,0,FuturoCoin
CARE,Quark,PoW/PoS,139739596.506702,200000000.0,-0.39538983508202097,1.7911842557081765,-0.33082759322813016,1,Carebit
NZL,PoS,PoS,11075254.0929996,80000000.0,-0.3247439229572351,1.34115967908518,-0.020930763734937918,1,Zealium
XMC,CryptoNight,PoW,16016864.0,18400000.0,0.3015147637550718,-2.32763971364741,0.2436218819152552,0,Monero Classic
PROTON,X16R,PoS,4403800.0,45000000.0,-0.31375782918647893,0.631650014441189,-0.00021899304037660102,1,Proton
DEAL,Scrypt,PoW/PoS,1404157529.46026,5121951220.0,-0.28435730089363725,1.1299088889073174,-0.3774845314511298,1,iDealCash
JUMP,NIST5,PoW,21069346.2522598,21000000.0,-0.19606364855022804,-0.5708873547389932,-0.04028110252190979,0,Jumpcoin
INFX,Lyra2RE,PoW,5097689.71077377,26280000.0,-0.15202646482164373,-2.184366009612748,0.22052663587670918,0,Infinex
XBI,XEVAN,PoS/PoW,10904963.0923455,21000000.0,-0.25791700879793983,1.0075753615786205,-0.18477300019230167,1,Bitcoin Incognito
KEC,Tribus,PoW,795447.0,18000000.0,-0.1570768561301505,-2.189252424046004,0.17648952009934474,0,KEYCO
HWC,Scrypt,PoS,38706809.466535,26000000.0,-0.2773121391591778,0.7846259797755774,-0.1556107064146062,1,HollyWoodCoin
GIN,Lyra2Z,PoW,6986399.70430446,10500000.0,-0.16069771463342455,-2.2828398023797862,0.2243231483177419,0,GINcoin
PLTC,CryptoNight,PoW,84300.0,600000518.0,0.30544772885287125,-2.327970489030009,0.2435628616283748,0,PlatinCoin
LOKI,CryptoNight Heavy,PoW,19153632.0,150000000.0,0.5866898916030044,-2.212074216272663,0.13837949498661117,0,Loki
NCP,CryptoNight,PoW,41294520017.0,184000000000.0,2.111826592569355,-2.4183555095073785,0.21512608730881924,0,Newton Coin
SIC,Scrypt,PoW/PoS,10200000000.0,10200000000.0,-0.14080239141386922,1.129706150419952,-0.3798952099118196,1,Swisscoin
XT3,Scrypt,PoS,7630000.0154,44000000.0,-0.27756425464033774,0.7846065509378244,-0.15560604534518443,1,Xt3ch
MGD,Jump Consistent Hash,PoW,135862416.039898,168000000.0,-0.16398018057138258,-2.0564789113262525,0.2556266958482359,0,MassGrid
VIG,SHA-256D,PoW/PoS,33238183.7225834,100000000.0,-0.35985407105669487,2.070935229021643,-0.5258986102894418,1,TheVig
PLURA,CryptoNight,PoW,560085952.404637,1000000000.0,0.31513171916312355,-2.3280263854902343,0.24340115299144216,0,PluraCoin
EMAR,Scrypt,PoW/PoS,21599339.6728,84000000.0,-0.3370120462914921,1.1323171450381095,-0.3766507278450485,1,EmaratCoin
DKD,X15,PoS,30284196.369129,90000000.0,-0.18531469947185744,1.6806814843802194,-0.22137380280070942,1,Dekado
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.2516885899457884,0.3038331020426485,-0.3861102870492865,1,Lynx
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.33396857112176154,1.4431620339718967,-0.10980937961140048,1,Poseidon Quark
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.2548200983788899,0.627902326622695,-0.02106650524570137,1,BitcoinWSpectrum
MUSE,DPoS,PoS,18194936.0,18081806.0,1.0159860856311387,1.8098194264814118,0.16191916260339495,1,Muse
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.20698222236939964,-1.2503562838047024,0.13898472250217755,0,Motion
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.16916759390747754,-2.1883155011132156,0.24961837982864407,0,PlusOneCoin
AXE,X11,PoW,4993030.69736615,21000000.0,-0.23986539959691397,-0.8982966539065447,0.012576346622511742,0,Axe
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.3729962893273353,0.9793675587129199,-0.22126734729996406,1,Trivechain
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.3383793194557997,1.4435159005740044,-0.10974282024681842,1,Dystem
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.3984084482614988,1.7912532501783263,-0.3307783007075203,1,Giant
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.15815689905930533,0.7751679955518728,-0.15741098594650876,1,Peony Coin
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.37056509846274893,1.0181880821907912,-0.1449545532582458,1,Absolute Coin
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.33709781093835967,1.443489344407006,-0.1097638057378072,1,Vitae
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.1709027852980161,-1.0974033103688554,-0.016400332677519374,0,HexCoin
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.3307090070580355,1.1317988597628246,-0.3767455701408983,1,TPCash
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.14107209239774873,-2.2328013285325765,0.20015768026411557,0,Webchain
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.1716996373140084,-2.288425648707784,0.2175406132214167,0,Ryo
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.13291575118282686,-0.7292960358115879,0.01006720171896413,0,Urals Coin
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.1114834758837007,-2.2854715608646514,0.09748972067147685,0,Qwertycoin
ARE,X11,PoS,19269509.94,55000000.0,-0.3463423968172903,0.9837088457030576,-0.12663237524798185,1,ARENON
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.4061397249171808,1.3314439206455273,-0.34767170621224097,1,EUNO
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.2748072898879465,0.7845155772556369,-0.15565046133213312,1,MMOCoin
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.32384265941598034,1.3410862887233883,-0.020944340635711746,1,Ketan
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.10877231397546826,-1.2546250315042589,0.11748778043386597,0,Project Pai
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.36357084111569044,1.014074218770098,-0.2975222342250381,1,XDNA
PAXEX,X11,PoS,4504639.0,100000000.0,-0.346203501371783,0.9836791857679261,-0.12663407125007617,1,PAXEX
AZART,X11,PoW,5015881.37315389,25000000.0,-0.23983673162066454,-0.8982988890383796,0.012575912614349441,0,Azart
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.19716699223237055,1.1225872974490334,-0.3787932045653098,1,ThunderStake
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,-0.35317107472740916,1.608214604157032,0.1206192170290153,1,Kcash
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.20640928234974518,-1.2503994711164652,0.13897601666464585,0,Xchange
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.32474289845027476,2.278092652818708,8.041654305466757,3,Acute Angle Cloud
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.051296963446478314,-2.025623048468757,0.23169194135396975,0,CrypticCoin
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.24104138877987638,1.1528115181816325,-0.1291159891122073,1,Bettex coin
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.16009480623933445,-2.282879000989845,0.2243138521574532,0,Actinium
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.1489765448595123,-1.2540854799360406,0.11815249101772585,0,Bitcoin SV
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.5814708247430249,0.9318474675608929,-0.19512304485320953,1,BitMoney
JMC,X11,PoS,17209923728.3266,0.0,-0.13660439155479817,0.9889061613689111,-0.1302731110326297,1,Junson Ming Chan Coin
FRED,CryptoNight,PoW,1867054873.28397,8080000000.0,0.38135526496418765,-2.3316019272886015,0.24236429220529712,0,FREDEnergy
HERB,Quark,PoW/PoS,35312185.7437239,54000000.0,-0.3977024799475892,1.7912347040174468,-0.33078977677135085,1,HerbCoin
UMO,Blake,PoW,1578281.31341127,105120001.44,-0.14931984368881754,-2.31368469965134,0.1940385713054237,0,Universal Molecule
LIT,Blake,PoW,15846721.2482747,25228800.0,-0.14971243585335997,-2.313635632400762,0.19404411609954095,0,Lithium
PIRATE,Equihash,PoS,13475920.0,105000000.0,-0.2629857956775361,-0.14067060872719658,0.09418956743522376,0,PirateCash
EXO,Exosis,PoW,406091.925,21000000.0,-0.14223979734920744,-2.1941672103755883,0.2040282756814098,0,Exosis
BLTG,Scrypt,PoW,35284717.173946,120000000.0,-0.16979402713700886,-1.0974480016313677,-0.01641802022251291,0,Block-Logic
OWC,Scrypt,PoW/PoS,14777549.3940764,21000000.0,-0.33754255324981786,1.1323504063040837,-0.37664252146160343,1,Oduwa
BEAM,Equihash,PoW,35687520.0,262800000.0,-0.15470155344467204,-2.022772646061163,0.2333699708612344,0,Beam
GALI,Quark,PoW/PoS,18265011.2486006,19035999.0,-0.3981589997977861,1.7912491779679638,-0.33078240927554026,1,Galilel
BTH,Equihash,PoW,25150787.5,30886000.0,-0.1564762803129216,-2.022645825014656,0.23339708811158477,0,Bithereum
CSPN,Quark,PoS,1934701.67524713,13370000.0,-0.3384963931436356,1.4435186300982323,-0.10974090964786715,1,Crypto Sports
CREDIT,Scrypt,PoW/PoS,30825710000.0296,74800000000.0,0.5697909501012377,1.099696721914286,-0.3912014697594116,1,Credit
SLC,QuBit,PoW,12925790.4226959,100000000.0,-0.1962288078634718,-1.5672336728924565,0.14696915879490968,0,SLICE
DASHP,X11,PoS,715659.44237941,19700000.0,-0.3468197180208879,0.9837230551637726,-0.12662465209305154,1,Dash Platinum
NSD,Scrypt,PoW/PoS,20546528.2059957,84000000.0,-0.33702491523370437,1.1323168286256027,-0.3766505045131769,1,Nasdacoin
BEET,XEVAN,PoW/PoS,198938144.363399,500000000.0,-0.29540135883345137,1.5003458580751714,-0.35024245804816284,1,Beetle Coin
TTN,SHA-256D,PoW/PoS,896361168.0,5000000000.0,-0.3145276558503291,2.0684481832013293,-0.5266074257945548,1,Titan Coin
AWR,X11,PoW/PoS,15420234.5389336,420000000.0,-0.4037014137567222,1.3312319221371263,-0.34770814722312066,1,Award
BLAST,SHA-256,PoW,52293836.6277958,64000000.0,-0.1482520877387506,-1.254099272492296,0.11814060123232176,0,BLAST
XRC,X13,PoW,1170292.5,2100000.0,-0.11330505947989235,-0.2790718668430755,-0.09776747831921022,0,Bitcoin Rhodium
GLT,SHA-256,PoW,84613099.9999955,168000000.0,-0.14711893101232923,-1.254147851228162,0.11812258719580325,0,GlobalToken
INSN,X11,PoW/PoS,23775960.3207514,30000000.0,-0.40636717298421926,1.3314530283117434,-0.3476680765302058,1,Insane Coin
ALX,DPoS,DPoS,1000000000.0,1000000000.0,3.7137085121798905,2.236709502656544,0.36364637347979406,1,ALAX
LDOGE,Scrypt,PoW/PoS,15318887081.0146,35000000000.0,0.0977775562522405,1.117344187197518,-0.3836418718440335,1,LiteDoge
SLR,Scrypt,PoW,55565076.3863525,98100000000.0,0.5258341719695678,-1.1523596815977397,-0.02693461780280404,0,SolarCoin
TRK,X11,PoW/PoS,242574105.22384,0.0,-0.4039056293566135,1.3315356010156134,-0.34771127126118434,1,TruckCoin
UFO,NeoScrypt,PoW,3824685012.0,4000000000.0,-0.11263427594345155,-1.6298750740302494,0.11155457606335036,0,UFO Coin
OC,Scrypt,PoW/PoS,3537150.0,200000000.0,-0.3364095565411895,1.1322466986359319,-0.37665934199558415,1,OrangeCoin
BLC,Blake,PoW,23356790.1494191,7000000000.0,-0.10011952968157435,-2.3175427335131267,0.19329419827567984,0,BlakeCoin
BITS,Scrypt,PoW/PoS,20576532.0,54256119.0,-0.33723564573981757,1.1323335090837165,-0.37664731965038556,1,BitstarCoin
NEOS,SHA-256,PoS,4392258.24647793,21000000.0,-0.25603559438006307,0.6279306985797162,-0.021046669520569126,1,NeosCoin
HYPER,Scrypt,PoW/PoS,9631199.99309942,0.0,-0.33775449965057674,1.1323606301143467,-0.37663917667694297,1,HyperCoin
PINK,X11,PoW/PoS,436353624.490312,500000000.0,-0.39798840068442526,1.331313589689645,-0.34780602263082444,1,PinkCoin
CESC,Scrypt,PoW,780210700.0,1000000000.0,-0.15444298836426726,-1.0977173610540234,-0.016670456037718127,0,Crypto Escudo
ADC,Scrypt,PoW/PoS,980732528.97974,10500000000.0,-0.2513640928556473,1.126767237017258,-0.3779717227421766,1,AudioCoin
NKA,SHA-256,PoW/PoS,17939725045.334,190000000.0,-0.09550774654170427,0.9809550841063153,-0.24590683384264514,1,IncaKoin
PIGGY,X11,PoW/PoS,494240666.028571,1000000000.0,-0.3937322409672376,1.3310507371676266,-0.34787194726143633,1,Piggy Coin
CRW,SHA-256,PoW,22986929.0854247,42000000.0,-0.14876645562151614,-1.2540957494089167,0.11814917846288134,0,Crown Coin
GEN,Scrypt,PoW/PoS,60000000.0,15000000.0,-0.3370323638613701,1.132367360482031,-0.3766514707147267,1,Genstake
SMLY,Scrypt,PoW,29583989322.9213,50000000000.0,0.5453984215587407,-1.1165251509379022,-0.028037794226392288,0,SmileyCoin
MI,Scrypt,PoW/PoS,404316475.545465,400000000.0,-0.33009123489001835,1.1322550490937615,-0.37676581696734296,1,XiaoMiCoin
GRS,Groestl,PoW,73298203.8873662,105000000.0,-0.2162974869706789,-1.1464385686683451,0.08198468056017212,0,Groestlcoin
CPC,X11,PoW/PoS,201364327.427503,208000000.0,-0.40293314272591235,1.331406631839293,-0.347724845836408,1,CapriCoin
CLUB,Scrypt,PoW/PoS,103621876.167052,160000000.0,-0.3354700669102566,1.1322991981455641,-0.3766762812624204,1, ClubCoin
RADS,PoS,PoS,3821245.74150193,9000000.0,-0.3253364904189466,1.3411972944508879,-0.020921607343752476,1,Radium
BTA,Scrypt,PoW,5052555.91981545,5000000.0,-0.17097974119013987,-1.0973926301384236,-0.01639926872854075,0,Bata
PAK,Scrypt,PoW,69684455.4387001,182000000.0,-0.1689335208840353,-1.09747241410664,-0.016431969399003318,0,Pakcoin
CRB,X11,Proof of Trust,16901016.6609755,16504333.0,-0.40713180570501134,0.7510777310115727,-0.1666830270125155,1,Creditbit 
OK,SHA-256,PoW/PoS,74676064.9488608,105000000.0,-0.3144827561307752,0.9756335554659842,-0.24210801872309076,1,OKCash
LSK,DPoS,DPoS,120012140.0,159918400.0,3.696989864722958,2.2369158962551685,0.36392317698571464,1,Lisk
XHI,Scrypt,PoS,10000244677.7002,10008835635.0,-0.08469837585494094,0.7820244477071542,-0.15879489835466973,1,HiCoin
XWC,Scrypt,PoW/PoS,252005564.19257,300000000.0,-0.33266270960733824,1.1322653234778453,-0.3767227783802042,1,WhiteCoin
FSC,NeoScrypt,PoW/PoS,1120385.00502,60168145.0,-0.35412813863175296,0.60093314670335,-0.247451102612906,1,FriendshipCoin
J,Multiple,PoW,3332922.5,2800000.0,-0.12800137747363086,-1.915925181754746,0.15086119703055076,0,JoinCoin
TRI,X13,PoW/PoS,140777.753365,120000.0,-0.2801269353029438,1.9506780152211824,-0.45800652063079805,1,Triangles Coin
VOLLAR,Equihash+Scrypt,PoW,100000000.0,2100000000.0,-0.14615791075959983,-2.14795411100393,0.22590764031296012,0,Vollar
EOS,DPoS,DPoS,1020544523.0722,0.0,3.7068624704412927,2.2372761769654868,0.3637493056077834,1,EOS
RCC,Ethash,PoW,24487944.0958204,24487944.0,-0.15485665098138296,-2.0255372157698464,0.2661668344467249,0,Reality Clash
OXY,DPoS,DPoS,1122382283.37,0.0,3.708107274752064,2.2373067833390197,0.3637277028628158,1,Oxycoin
TCH,SHA-256,PoS,1000000000.0,1000000000.0,-0.2369177512275009,0.6276811896986008,-0.02136290394484087,1,TigerCash
WAVES,Leased POS,LPoS,100000000.0,100000000.0,-0.37461685766607744,2.371661543943493,22.846082947475743,3,Waves
PART,PoS,PoS,9283137.5558676,8634140.0,-0.3252723240657468,1.3411991410351731,-0.020922726716347508,1,Particl
BTT,TRC10,DPoS,989988713439.649,990000000000.0,34.066676412310834,1.6680485577787707,-0.26460094895150416,2,BitTorrent
NXT,PoS,PoS/LPoS,1000000000.0,1000000000.0,-0.33003587301720694,1.1946871508524546,0.14879261101807761,1,Nxt
ZEPH,SHA-256,DPoS,1999999995.3056,2000000000.0,2.4611554089323597,1.0545665993383626,0.18035850725758773,1,ZEPHYR
GAP,Scrypt,PoW/PoS,14931046.1546605,250000000.0,-0.3359154260308073,1.1322220979710542,-0.3766671234825687,1,Gapcoin
BDX,CryptoNight,PoW,980222595.0,1400222610.0,0.3231076662215082,-2.3281244421165797,0.2432690898434495,0,Beldex
ZEN,Equihash,PoW,7296537.5,21000000.0,-0.15676468264408802,-2.022645649838762,0.23340193618735045,0,Horizen
XBC,Scrypt,PoS,128326.99633965,1000000.0,-0.2779611287657815,0.7846283978745399,-0.1555998405432289,1,BitcoinPlus
